city,hotel_locality,reviewer_location,hotel_url,reviewer_id,title,reviewer_level,content,hotel_address,hotel_classs,hotel_review_stars,reviewer_name,hotel_review_qty,review_stars,hotel_name
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_0CDF14D9E2D7697CB1A06130385124DD-SRC_305291514,Hotel di pusat kota,lvl_06,"Lokasinya sangat dekat dengan pusat kota dan bila malam sangat mudah menemukan lokasi untuk berbagai jenis Kuliner di Simpang-5.
Akses internet sangat nyaman, password mudah diingat.
Kamar mandi sangat bersih.
Room 905 ada pintu butulan dan jendela belakang bisa melihat suasana malam kota Semarang.",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,Eshape,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_DF8ABBA8EBA548350325FE2FA149B530-SRC_309202019,Hotel Di Pusat Kota,lvl_04,"Hotel ini berada di Jalan Iman Bonjol, dekat sekali dengan Lawang Sewu cukup berjalan 5 menit dan 7 menit ke Jalan Pandanaran dimana pusat oleh-oleh kota semarang.
Saya menginap 1 malam di kamar deluxe dan cukup luas
Untuk breakfastnya sangat variatif dan ada menu tradisionalnya dan staf nya cukup ramah.
Hotel ini sangat cocok untuk anda yang ingin mengexplore kota semarang.",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,TriHartanto10,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_13D6FB8898E81F93CA0114074A2DC14C-SRC_310320584,pelayanan yg baik,lvl_05,"perjalanan saya kali ini adalah menuju kota semarang. salah satu kota favorit saya di indonesia khususnya di jawa tengah.
menumpangi GA 234 saya tiba di semarang pukul 10.40. kami menyempatkan diri untuk mampir untuk makan siang di rumah makan kesukaan kami.
tiba di hotel ini kami langsung di layani oleh petugas petugas yg ramah. dan ternyata inipun bukan pertama kali saya beristirahat dihotel ini, tidak ada yg berbeda dari kunjungan pertama kami di hotel ini.
lokasi yang tidak terlalu jauh dari bandara dan pusat kota, merupakan keungulan untuk perjalanan bisnis anda, atau cobalah berwisata ke lawang sewu karena cukup berjalan kaki dalam waktu 5 menit untuk tiba di bangunan bersejarah kota semarang.
kamar yang bersih dan besar cukup untuk membuat anda nyaman istirahat setelah seharin berktivitas.",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,Astri_Rizki,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50251, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_D76045D72E1912AA534A278627A94B70-SRC_350140401,lumayan,,"lumayan tp bag cleaning service harus lebih teliti lagi soalnya masih tersisa sdikit sisa kotoran yg luput dr kebersihan
sejauh ini sih bolehlah
utk lokasi lumayan tdk jauh
luas kamar cukup utk solo travelling",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,tjins2016,126 Ulasan,2 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50251, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_74BEB0749DDF6B9C0E37E5570EF9FF77-SRC_351730465,"Bermalam di Fave, Lumayan!",,"Sesuai standar Fave lainnya, Good!
Hanya saja kamar belum dibersihkan saat kami kembali..
Room service barusan tiba ketika kami akan istirahat siang
Overall, lumayan untuk bermalam disini karena sebelah hotel juga cafe",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,357alamin,126 Ulasan,3 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50251, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_484F0C7B0BCC2C6FB794991051C9E70D-SRC_348710349,nyaman namun ada beberapa hal yang perlu diperhatikan,,"check in check out sangat cepat. kamar bersih sesuai ekspektasi. Tempat strategis. Listrik sempat mati 3x. Suara dari koridor dan kamar sebelah bisa terdengar sampai kamar dan sangat berisik, membuat saya terbangun di pagi hari. Shampoo dan sabun yang disediakan pihak hotel sangat sedikit.",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,pinkawima1,126 Ulasan,4 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50232, ","Semarang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d5511170-Reviews-Oak_Tree_Emerald_Semarang_Hotel-Semarang_Central_Java_Java.html,UID_4337AE620B45D3B34CCF8216BC0ECFAC-SRC_356078814,Tempat terbaik di Semarang,lvl_05,"Hotel dengan nuansa alam yang sejuk dan tenang. Cocok untuk menenangkan pikiran. Apalagi makanan yang disajikan cukup lezat. Selain itu, ornamen hotel yang banyak menggunakan barang-barang bekas di sekitar sehingga terkesan ramah lingkungan.","Jl. Palm – Papandayan, Gajahmungkur",4.0 dari 5,4.0 dari 5 lingkaran,WidhaKumalasari,226 Ulasan,5 dari 5 lingkaran, Oak Tree Emerald Semarang Hotel 
Semarang,"Semarang 50232, ","Malang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d5511170-Reviews-Oak_Tree_Emerald_Semarang_Hotel-Semarang_Central_Java_Java.html,UID_428E4CED921A8331D46A224CD45E1FF9-SRC_358434203,"Mencari ketenangan, jauh dari hiruk pikuk kota",lvl_06,"Jika ingin mencari ketenangan, jauh dari hiruk pikuk kota, ini pilihannya. Berada di kawasan perumahan, naik ke pegunungan, lantas menurun, berada di lereng. Lanscape yang menarik, menghabiskan waktu untuk menikmati live music, berenang atau olah raga lainnya. termasuk berjalan kaki di sekitar hotel. saying makanannya tidaklah menarik. tapi layak dipilih jika ingin mencari kesunyian.","Jl. Palm – Papandayan, Gajahmungkur",4.0 dari 5,4.0 dari 5 lingkaran,aang95,226 Ulasan,3 dari 5 lingkaran, Oak Tree Emerald Semarang Hotel 
Semarang,"Semarang 50132, ","Bandung, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_20DFBA782922403F37A9D534C36911BD-SRC_278198536,"Reasonable Price, Comfy hotel",lvl_03,"saya menginap disini 2 malam.
hotelnya bersebrangan dengan tempat makan es krim gelatto yang enak banget :)
kamar besar, cozy, dan nyaman.
kamar kedap suara sehingga bener bener nyaman untuk beristirahat.
menu breakfast menurut saya kurang bervariasi, dan sebelum waktu breakfast habis, makanan sudah banyak yang kosong.
tapi kalo bawa anak2 kesini, breakfastnya cocok untuk nak2,,
selain berbagai macam croissant, mereka juga menyediakan berbagai macam sereal (koko crunch, honey stars, rice crispy,dll) dalam 1 booth khusus",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,Devina F,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50132, ","Tangerang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_76F55019306C37600492608000C28C0C-SRC_278625803,Setengah Hari dengan AC tidak dingin,lvl_03,"setelah meg-upgrade kamar dari excecutive menjadi suite, ternyata kamar 904 itu AC-nya tidak cukup dingin untuk kamar sebesar itu, sampaikan teknisi AC bpk Gunawan sudah bulak balik 3x dan mencoba memperbaiki dan angkat tangan akhirnya.
Minta kamar baru yang se-type, dari jam 2 siang, kami menunggu hingga jam 20.00
ahh kecewa",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,riany552,167 Ulasan,3 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_51500E154AC7956EC8F35043D6ED6B46-SRC_280047250,Recommended place,lvl_03,"Kalo berkunjung ke semarang n pengen deket sama pusat kota dan menginap,dafam hotel recommended bangeettt...harga bintang dua kualitas bintang lima..pengen yg nyari murah tapi nyaman ya didafam ini.bersih,nyaman,pelayanan oke.makanan enaaakkk...deket kemana2.kalo ke semarang pasti jd tempat favorite deh...",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,Inggit S,167 Ulasan,5 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50132, ",semarang,https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_529BEE283488707F254DC293B72992CA-SRC_282940367,Pengalaman Saur pertama di hotel,lvl_06,"terakhir kesana waktu malam ramadhan, cek in agak lama, kemudian dapatnya yg smoking room :(, jadinya bau rokok,
pengalaman pertama sahur di hotel, menu ga selengkap ketika breakfast biasa, rasanya juga kurang",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,zakydemak,167 Ulasan,3 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50138, ","Surabaya, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1797782-Reviews-Quest_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_EAC4DAC3BCF4A46A2AD7D3D593CDB4A4-SRC_329696868,Hotel sangat menyenangkan,lvl_01,"Dari menu breakfast, kamar, kebersihan, akses internet sudah baik hanya tinggal ditingkatkan untuk promo - promo yang ada. Dan hanya ada kekurangan di lokasi tempat makan karena jauh darimana - mana. Dan juga bisa sediakan channel tv lebih banyak lagi",Jln. Plampitan 37- 39,3.0 dari 5,4.0 dari 5 lingkaran,Berty Hasudunga... S,309 Ulasan,5 dari 5 lingkaran, Quest Hotel Semarang 
Semarang,"Semarang 50132, ","Surabaya, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_CDEF62495386387CC021C0787F7EC1E5-SRC_291948776,Nice and Strategic Hotel,lvl_01,"Saya menginap di hotel ini saat Libur Lebaran kemarin. Cukup mudah untuk menemukan hotel ini karena letaknya yang strategis di pusat kota. Kesan saya ketika pertama kali melihat masuk ke hotel ini adalah: modern, nyaman, serta para pegawai hotel yang sangat ramah. Ketika memasuki hotel, saya cukup puas dengan ukuran kamar yang cukup besar (kami memilih kamar tipe Deluxe), walaupun saya sedikit terganggu dengan bau kurang sedap yang kemungkinan timbul dari karpet yang ada di dalam kamar. Selain itu, kondisi shower yang kecil dan kurang lancar airnya, serta menu breakfast yang kurang bervariasi juga sedikit membuat saya kecewa. Namun overall, saya puas dan menikmati kunjungan saya di hotel Dafam. Apalagi wifi-nya cepat, dan lokasinya yang sangat strategis.",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,AngMeiLie,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50132, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_23C56E29BB4BC968E1A556921827D3F3-SRC_294009639,Edisi mudik,lvl_04,"Pertama kali lihat dri depan hotelnya klasik dengan arsitektur luarnya.disambut dengan ramah oleh staff hotel..saya bersama keluarga c/i sekitar jam 5 sore cuman dapat satu kamar deluxe queen ditambah extrabed ..tapi cukup lumayan bwt melepas lelah diperjalanan dan pada saat itu juga hotel penuh..untuk didalam kamarnya juga arsitekturnya juga ngak kalah klasik dengan tampilan luar hotel
Breakfast lumayan enak banyak varian makanan.fasilitas kamar bersih bagus.pelayanan memuaskan..cocok bwt keluarga",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,Nur I,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_C520AEBE7A7F2097BB177D2F2F49E82C-SRC_294084628,Hotel nyaman di semarang,lvl_04,"Senang bisa menginap di hotel ini.. petugasnya ramah dan helpful... proses check in dan check out mudah.. sarapan sangat variatif.. kamar nyaman dan luas .. anak2 jadi bisa bermain dgn leluasa.. minus no swimming pool
",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,USY1592,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50000, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7161708-Reviews-Aston_Semarang_Hotel_and_Convention_Center-Semarang_Central_Java_Java.html,UID_93765464762FEE3E854C1D59889880AE-SRC_238546214,Duty Manager Cukup Sigap Mengatasi Masalah,lvl_02,Saya bersama rombongan kantor melakukan perjalanan dinas ke Semarang dan menginap di hotel ini. Atasan saya mengalami kejadian kurang menyenangkan saat dikamar karena tiba-tiba ada orang tak dikenal yang bisa masuk ke kamar atasan saya saat atasan saya sedang di kamar. kami sudah melaporkan ke Duty Manager Hotel tersebut dan mereka juga dengan profesional meminta maaf atas kelalaiann yang mereka perbuat. masih banyak yang perlu diperbaiki oleh manajemen hotel.,"Jl. MT Haryono no.1, Sayangan",4.0 dari 5,4.0 dari 5 lingkaran,Antonius M,83 Ulasan,3 dari 5 lingkaran, Aston Semarang Hotel and Convention Center 
Semarang,"Semarang 50000, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7161708-Reviews-Aston_Semarang_Hotel_and_Convention_Center-Semarang_Central_Java_Java.html,UID_75FBF9114B96D9C2277F823E2C67E352-SRC_237579750,Hotel baru,,"Semuanya bersih meskipun masih berdebu,sayang breakfastnya gak enak dan pilihan standart banget nggak sesuai dgn bintangnya,intinya kalau breakfastnya seperti itu harganya kemahalan untuk promo,karena hotel sekelas apartemen yg sama2 baru breakfastnya jauh lebih enak dan dapat harga promo juga","Jl. MT Haryono no.1, Sayangan",4.0 dari 5,4.0 dari 5 lingkaran,rudych,83 Ulasan,1 dari 5 lingkaran, Aston Semarang Hotel and Convention Center 
Semarang,"Semarang 50138, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1797782-Reviews-Quest_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_64A153E7994F1F9F4DE8F17235BAF7FF-SRC_291295809,Nyaman tapi......,lvl_01,"Saya sekeluarga berjumlah 5 orang menginap di quest hotel semarang pada tanggal 12 Juli 2015 selama semalam. Saya booking 3 kamar yang terletak di lantai 5 hotel. Kamarnya besar, nyaman dan cukup bersih untuk ukuran kelas bintang 3. Breakfast yang tersaji juga cukup banyak pilihan walaupun rasa masih di dalam level standard.
Point yang harus dibenahi adalah, saya merasa agak cukup terganggu pada saat waktu malam dan subuh mendengarkan suara dari masjid yang terletak di belakang hotel dan jujur saja itu membuat saya terbangun dan tidak bisa melanjutkan istirahat saya. Mohon untuk kamar kamar yang memang langsung menghadap dengan area masjid untuk membuat peredam suara untuk meminimalisir suara tersebut.
Saran untuk traveler yang mau menginap adalah hindari kamar yang langsung berpapasan dengan tangga.",Jln. Plampitan 37- 39,3.0 dari 5,4.0 dari 5 lingkaran,riano_avrilliant,309 Ulasan,4 dari 5 lingkaran, Quest Hotel Semarang 
Semarang,"Semarang 50138, ","Malang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1797782-Reviews-Quest_Hotel_Semarang-Semarang_Central_Java_Java.html,UID_770C121A7095720CB511268D782BF3A8-SRC_300859367,Budget Hotel yang lumayan,lvl_03,"Saya menginap di Quest Hotel Semarang menjelang hari raya Idul Fitri yang lalu, singgah sementara di Semarang sebelum melanjutkan perjalanan ke Jakarta. In overall, lumayan. Lokasi di tengah kota meskipun akan perlu effort tambahan untuk bepergian wisata maupun sekedar mencari kuliner karena lokasinya tidak di jalan utama di kota Semarang. Harga yang ditawarkan juga sangat bersahabat akan tetapi ada beberapa hal yang perlu diperbaiki.
Proses check in terbilang agak lama karena mungkin saya baru check in jam 2300 dan hanya ada 1 reception yang stand by, tidak kebagian parkir yang disediakan dan akhirnya parkir di luar hotel (hanya berdoa tidak kenapa napa sama kendaraan saya), dan yang paling membuat saya kecewa adalah saat bersantap sahur karena harus menunggu lama untuk menu buffet termasuk sliced fruit. Kolam renang? Ada, tetapi sangat terbatas sekali (kecil).",Jln. Plampitan 37- 39,3.0 dari 5,4.0 dari 5 lingkaran,Wisnu_Sakti,309 Ulasan,3 dari 5 lingkaran, Quest Hotel Semarang 
Semarang,"Semarang 50132, ","Surabaya, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_1117159E20C1277E241C54F1B8227D8F-SRC_291954486,Hotel di Pusat Kota Semarang,lvl_04,"Saya menginap di hotel ini saat Lebaran 2015 kemarin. Mudah untuk menemukan hotel ini karena letaknya yang strategis di pusat kota. Kesan saya ketika pertama kali melihat masuk ke hotel ini adalah para staff hotel yang sangat ramah dan tanggap. Ketika memasuki hotel, saya puas dengan ukuran kamar yang cukup besar (kami memilih kamar tipe Deluxe), walaupun saya sedikit terganggu dengan bau kurang sedap yang kemungkinan timbul dari karpet yang ada di dalam kamar. Selain itu, kondisi shower yang kecil dan kurang lancar airnya, serta menu sarapan yang kurang bervariasi juga sedikit membuat saya kecewa. Namun overall, saya puas dan menikmati kunjungan saya di hotel Dafam. Apalagi wifi-nya cepat, dan lokasinya yang sangat strategis.
Saya pasti akan merekomendasikan hotel ini pada kerabat saya.",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,angmeilie19,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50132, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d2035261-Reviews-Hotel_Dafam_Semarang-Semarang_Central_Java_Java.html,UID_0CA17F0EB9414D329D7DE32796244D1C-SRC_242377995,Hotel Mewah yang Tersembunyi,lvl_04,"Ketika melakukan perjalanan dinas ke Semarang, saya mencoba untuk menginap di Hotel Dafam ini. Awalnya agak ragu tentang kenyamanan hotel ini karena tampak dari depan bangunan hotel ini agak menjorok ke dalam dan akses ke dalam hotel harus melalui 2 bangunan rumah di kanan dan kiri nya. Namun ketika masuk ke dalam lobby saya merasa nyaman karena ternyata saya masuk ke hotel yang terlihat mewah dan disambut oleh staf hotel yang ramah.
Beruntung ketika itu ada promosi dari salah satu penerbit kartu kredit dengan memberikan potongan diskon yang cukup menarik, dan akhirnya saya memilih kamar dengan rate Rp. 300 ribu setelah diskon. Untuk kamar yang saya pilih juga terlihat minimalis namun mewah dengan beralaskan karpet coklat yang lembut. Dilengkapi dengan TV flat, meja kerja, ketel listrik, kulkas, lemari dan air panas, rasanya sangat nyaman untuk beristirahat di hotel ini.
Menu breakfast yang disediakan di hotel ini pun sangat menarik yang dikemas dalam bentuk buffet dengan berbagai menu pilihan dari tradisional hingga western tersedia di restoran hotel ini. Sayangnya saya hanya sempat menginap semalam di hotel ini karena harus kembali ke Jakarta. Namun saya akan menginap di hotel ini lagi jika mendapatkan kesempatan melakukan perjalanan dinas ke Semarang lagi.",Jln. Imam Bonjol 188,3.0 dari 5,3.5 dari 5 lingkaran,ssetyana,167 Ulasan,4 dari 5 lingkaran, Hotel Dafam Semarang 
Semarang,"Semarang 50232, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d5511170-Reviews-Oak_Tree_Emerald_Semarang_Hotel-Semarang_Central_Java_Java.html,UID_5E102AC14F31AC9DB2B2C7ADE4E671A4-SRC_344628871,Hotel nyaman dan asri,lvl_03,"Saya berkunjung ke hotel ini pada tanggal 1 februari lalu untuk sekedar refreshing dan menyegarkan pikiran. Pilihan saya jatuh ke hotel oak tree ini. Hotel yg sangat nyaman dgn pemandangan yg asri dan menyegarkan mata. Saya sangat suka! tempatnya tersembunyi di lembah palm hills papandayan dgn view yang bagus dan udara yg bersih..
Pertama masuk saya diberi kamar dgn pemandangan yg tidak bagus dan membuat saya takut.. lalu saya minta ke resepsionis untuk pindah kamar dan tanggapannya cepat. Saya diberi kamar yg lebih bagus dengan balkon tanpa nambah biaya ^.^
Kurangnya dari hotel ini hanya peralatan di kamar mandi kudang komplit dan kamarnya agak bau apek seperti kamar yg lama tidak dipakai. Juga pilihan menu breakfast yg sangat sedikit dan rasanya juga kurang greget untuk hotel bintang 4, tapi pelayan resto cendana baik2 dan ramah..
Overall saya suka lah nginep disini membuat pikiran saya fresh kembali. Terimakasih Oak Tree.. ^,^","Jl. Palm – Papandayan, Gajahmungkur",4.0 dari 5,4.0 dari 5 lingkaran,Mega S,226 Ulasan,4 dari 5 lingkaran, Oak Tree Emerald Semarang Hotel 
